"Institusjonskode";"Institusjonsnavn";"Avdelingskode";"Avdelingsnavn";"Årstall";"Semester";"Semesternavn";"Studentkategori";"Kategoritekst";"Antall totalt";"Antall kvinner";"Antall menn"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"1994";"3";"Høst";"S";"Studenter";"2539";"812";"1727"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2009";"1";"Vår";"P";"Personer uten studierett";"6";"0";"0"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2012";"3";"Høst";"S";"Studenter";"0";"0";"0"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2008";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2003";"3";"Høst";"S";"Studenter";"2756";"1034";"1722"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2013";"3";"Høst";"S";"Studenter";"0";"0";"0"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2002";"3";"Høst";"S";"Studenter";"2723";"1021";"1702"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2001";"3";"Høst";"S";"Studenter";"2741";"1029";"1712"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"1993";"3";"Høst";"S";"Studenter";"2590";"846";"1744"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"1996";"3";"Høst";"S";"Studenter";"2823";"860";"1963"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"1992";"3";"Høst";"S";"Studenter";"2338";"793";"1545"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2011";"3";"Høst";"S";"Studenter";"27";"23";"4"
"1240";"Norges handelshøyskole";"000000";"NHH (uspesifisert underenhet)";"2004";"3";"Høst";"S";"Studenter";"2553";"958";"1595"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2016";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2013";"3";"Høst";"S";"Studenter";"3322";"1417";"1905"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2015";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2010";"3";"Høst";"S";"Studenter";"3162";"1304";"1858"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2007";"1";"Vår";"P";"Personer uten studierett";"16";"7";"9"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2006";"3";"Høst";"S";"Studenter";"2557";"950";"1607"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2014";"1";"Vår";"P";"Personer uten studierett";"4";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2008";"3";"Høst";"S";"Studenter";"3012";"1207";"1805"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2013";"1";"Vår";"P";"Personer uten studierett";"11";"3";"8"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2018";"3";"Høst";"S";"Studenter";"3332";"1351";"1981"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2010";"1";"Vår";"P";"Personer uten studierett";"16";"6";"10"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2005";"3";"Høst";"S";"Studenter";"2528";"959";"1569"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2008";"1";"Vår";"P";"Personer uten studierett";"8";"5";"3"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2011";"3";"Høst";"S";"Studenter";"3236";"1343";"1893"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2006";"1";"Vår";"P";"Personer uten studierett";"17";"6";"11"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2009";"3";"Høst";"S";"Studenter";"3043";"1210";"1833"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2017";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2010";"1";"Vår";"S";"Studenter";"2823";"1157";"1666"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2015";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2015";"1";"Vår";"S";"Studenter";"3024";"1217";"1807"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2006";"3";"Høst";"P";"Personer uten studierett";"40";"11";"29"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2020";"3";"Høst";"S";"Studenter";"3315";"1276";"2039"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2011";"3";"Høst";"P";"Personer uten studierett";"4";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2007";"3";"Høst";"S";"Studenter";"2780";"1072";"1708"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2022";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2017";"3";"Høst";"S";"Studenter";"3459";"1411";"2048"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2012";"1";"Vår";"P";"Personer uten studierett";"14";"7";"7"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2014";"3";"Høst";"S";"Studenter";"3382";"1371";"2011"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2009";"1";"Vår";"P";"Personer uten studierett";"25";"12";"13"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2019";"3";"Høst";"S";"Studenter";"3453";"1361";"2092"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2005";"1";"Vår";"P";"Personer uten studierett";"19";"5";"14"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2016";"3";"Høst";"S";"Studenter";"3396";"1400";"1996"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2011";"1";"Vår";"P";"Personer uten studierett";"14";"4";"10"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2012";"3";"Høst";"S";"Studenter";"3338";"1460";"1878"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2021";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2015";"3";"Høst";"S";"Studenter";"3322";"1366";"1956"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2007";"3";"Høst";"P";"Personer uten studierett";"27";"12";"15"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2021";"3";"Høst";"S";"Studenter";"3614";"1457";"2157"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2009";"3";"Høst";"P";"Personer uten studierett";"8";"4";"4"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2006";"1";"Vår";"S";"Studenter";"2227";"847";"1380"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2010";"3";"Høst";"P";"Personer uten studierett";"8";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2017";"1";"Vår";"S";"Studenter";"3062";"1267";"1795"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2013";"3";"Høst";"P";"Personer uten studierett";"10";"3";"7"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2008";"1";"Vår";"S";"Studenter";"2624";"1014";"1610"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2008";"3";"Høst";"P";"Personer uten studierett";"17";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2021";"1";"Vår";"S";"Studenter";"3343";"1319";"2024"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2012";"3";"Høst";"P";"Personer uten studierett";"4";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2016";"1";"Vår";"S";"Studenter";"2980";"1228";"1752"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2016";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2020";"1";"Vår";"S";"Studenter";"3154";"1231";"1923"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2005";"3";"Høst";"P";"Personer uten studierett";"32";"9";"23"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2012";"1";"Vår";"S";"Studenter";"3050";"1290";"1760"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2017";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2014";"1";"Vår";"S";"Studenter";"3132";"1318";"1814"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2014";"3";"Høst";"P";"Personer uten studierett";"3";"0";"0"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2019";"1";"Vår";"S";"Studenter";"3044";"1216";"1828"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2011";"1";"Vår";"S";"Studenter";"2930";"1227";"1703"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2013";"1";"Vår";"S";"Studenter";"3144";"1354";"1790"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2022";"1";"Vår";"S";"Studenter";"3335";"1322";"2013"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2009";"1";"Vår";"S";"Studenter";"2707";"1062";"1645"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2005";"1";"Vår";"S";"Studenter";"2174";"847";"1327"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2007";"1";"Vår";"S";"Studenter";"2304";"856";"1448"
"1240";"Norges handelshøyskole";"120210";"Studieadministrativ avdeling";"2018";"1";"Vår";"S";"Studenter";"3144";"1260";"1884"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2018";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2008";"1";"Vår";"S";"Studenter";"34";"13";"21"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2016";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2018";"1";"Vår";"S";"Studenter";"44";"20";"24"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2021";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2012";"1";"Vår";"S";"Studenter";"164";"56";"108"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2011";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2021";"1";"Vår";"S";"Studenter";"383";"180";"203"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2010";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2013";"1";"Vår";"S";"Studenter";"29";"16";"13"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2017";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2009";"1";"Vår";"S";"Studenter";"30";"14";"16"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2017";"1";"Vår";"S";"Studenter";"34";"12";"22"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2022";"1";"Vår";"S";"Studenter";"270";"126";"144"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2011";"1";"Vår";"S";"Studenter";"166";"55";"111"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2014";"1";"Vår";"S";"Studenter";"40";"24";"16"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2005";"1";"Vår";"S";"Studenter";"4";"0";"0"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2006";"1";"Vår";"S";"Studenter";"30";"6";"24"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2010";"1";"Vår";"S";"Studenter";"72";"30";"42"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2020";"1";"Vår";"S";"Studenter";"320";"151";"169"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2019";"1";"Vår";"S";"Studenter";"196";"78";"118"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2015";"1";"Vår";"S";"Studenter";"23";"11";"12"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2011";"3";"Høst";"S";"Studenter";"170";"61";"109"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2005";"3";"Høst";"S";"Studenter";"12";"4";"8"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2014";"3";"Høst";"S";"Studenter";"30";"17";"13"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2009";"3";"Høst";"S";"Studenter";"34";"17";"17"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2008";"3";"Høst";"S";"Studenter";"35";"16";"19"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2018";"3";"Høst";"S";"Studenter";"150";"61";"89"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2010";"3";"Høst";"S";"Studenter";"107";"36";"71"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2006";"3";"Høst";"S";"Studenter";"29";"10";"19"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2007";"1";"Vår";"S";"Studenter";"42";"12";"30"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2016";"1";"Vår";"S";"Studenter";"31";"12";"19"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2012";"3";"Høst";"S";"Studenter";"148";"47";"101"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2021";"3";"Høst";"S";"Studenter";"425";"234";"191"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2017";"3";"Høst";"S";"Studenter";"35";"15";"20"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2013";"3";"Høst";"S";"Studenter";"44";"24";"20"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2016";"3";"Høst";"S";"Studenter";"28";"11";"17"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2019";"3";"Høst";"S";"Studenter";"206";"90";"116"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2007";"3";"Høst";"S";"Studenter";"42";"19";"23"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2020";"3";"Høst";"S";"Studenter";"262";"114";"148"
"1240";"Norges handelshøyskole";"120215";"Avdeling for eksternt rettet virksomhet";"2015";"3";"Høst";"S";"Studenter";"35";"18";"17"
"1240";"Norges handelshøyskole";"150000";"Institutt for fagspråk og interkulturell kommunikasjon";"2020";"3";"Høst";"S";"Studenter";"5";"0";"0"
"1240";"Norges handelshøyskole";"150000";"Institutt for fagspråk og interkulturell kommunikasjon";"2018";"3";"Høst";"S";"Studenter";"3";"0";"0"
"1240";"Norges handelshøyskole";"150000";"Institutt for fagspråk og interkulturell kommunikasjon";"2019";"1";"Vår";"S";"Studenter";"4";"0";"0"
"1240";"Norges handelshøyskole";"150000";"Institutt for fagspråk og interkulturell kommunikasjon";"2021";"1";"Vår";"S";"Studenter";"3";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2009";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2010";"1";"Vår";"S";"Studenter";"460";"384";"76"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2010";"1";"Vår";"P";"Personer uten studierett";"6";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2007";"1";"Vår";"S";"Studenter";"400";"309";"91"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2010";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2001";"1";"Vår";"S";"Studenter";"401";"298";"103"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2009";"3";"Høst";"P";"Personer uten studierett";"6";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2004";"1";"Vår";"S";"Studenter";"349";"289";"60"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1993";"1";"Vår";"S";"Studenter";"343";"225";"118"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1999";"1";"Vår";"S";"Studenter";"422";"303";"119"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2002";"1";"Vår";"S";"Studenter";"339";"260";"79"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2008";"1";"Vår";"S";"Studenter";"433";"336";"97"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2011";"1";"Vår";"S";"Studenter";"428";"368";"60"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2013";"1";"Vår";"S";"Studenter";"455";"403";"52"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1998";"1";"Vår";"S";"Studenter";"411";"295";"116"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2009";"1";"Vår";"S";"Studenter";"449";"356";"93"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1991";"1";"Vår";"S";"Studenter";"269";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2000";"1";"Vår";"S";"Studenter";"403";"288";"115"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2012";"1";"Vår";"S";"Studenter";"440";"382";"58"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2005";"1";"Vår";"S";"Studenter";"353";"293";"60"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1990";"1";"Vår";"S";"Studenter";"345";"202";"143"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1994";"1";"Vår";"S";"Studenter";"401";"277";"124"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2006";"1";"Vår";"S";"Studenter";"389";"312";"77"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2005";"3";"Høst";"S";"Studenter";"399";"314";"85"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2009";"3";"Høst";"S";"Studenter";"471";"392";"79"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"2000";"3";"Høst";"S";"Studenter";"433";"316";"117"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1991";"3";"Høst";"S";"Studenter";"269";"0";"0"
"1250";"Norges veterinærhøgskole";"000000";"NVH (uspesifisert underenhet)";"1996";"3";"Høst";"S";"Studenter";"399";"294";"105"
